,ChinaGold,COMEXGold,Brent
522,4.829894504935814,4.217136958017894,2.3671742808798646
523,4.829894504935814,4.101858224363385,2.3324873096446703
524,4.768461636232684,4.163799036476256,2.3798646362098133
525,4.768461636232684,4.118203716448727,2.302876480541455
526,4.745159513621151,4.072608396421199,2.1793570219966156
527,4.533322035334492,4.05970406056435,2.289340101522842
528,4.618057026649155,3.9633516861665523,2.472081218274112
529,4.618057026649155,4.03303509979353,2.4543147208121825
530,4.5566241579460245,3.884205092911218,2.417935702199661
531,4.588399779689024,3.848933241569167,2.3341793570219966
532,4.620175401432022,3.7861321403991752,2.448392554991539
533,4.579926280557557,3.830006882312457,2.3908629441624365
534,4.548150658814559,3.671713695801788,2.3976311336717426
535,4.474007541414228,3.6656916724019286,2.3866328257191203
536,4.452823793585563,3.6261183757742597,2.307952622673434
537,4.3977460492310305,3.5891259463179637,2.298646362098138
538,4.524848536203026,3.6097728836889207,2.248730964467005
539,4.588399779689024,3.6132140399174126,2.324027072758037
540,4.58416303012329,3.669993117687543,2.2876480541455155
541,4.560860907511757,3.6295595320027534,2.312182741116751
542,4.618057026649155,3.6097728836889207,2.211505922165821
543,4.639240774477821,3.7087061252580877,2.2013536379018612
544,4.603228403169088,3.8454920853406733,2.3553299492385786
545,4.565097657077492,3.879043358568479,2.3527918781725887
546,4.721857391009618,3.8463523743977976,2.237732656514382
547,4.736686014489684,3.951307639366826,2.2005076142131976
548,4.6583061475236205,3.968513420509291,2.1252115059221657
549,4.666779646655086,3.9263592567102545,2.203891708967851
550,4.690081769266619,3.9418444597384728,2.289340101522842
551,4.685845019700888,3.9951823812801113,2.248730964467005
552,4.7155022666610185,3.9581899518238135,2.204737732656514
553,4.796000508409947,3.9633516861665523,1.911167512690355
554,4.86378850146168,4.093255333792154,1.5651438240270727
555,4.918866245816212,4.119924294562974,1.7225042301184432
556,4.8108291318900145,4.022711631108054,1.6379018612521152
557,5.018429860610939,4.093255333792154,1.7825719120135366
558,5.009956361479474,4.289401238816243,1.7969543147208116
559,4.887090624073212,4.271335168616655,1.60575296108291
560,5.009956361479474,4.298864418444598,1.5744500846023688
561,5.043850358005339,4.419304886441845,1.5862944162436547
562,5.289581832817864,4.40984170681349,1.6133671742808802
563,5.289581832817864,4.3694081211287,1.4001692047377325
564,5.289581832817864,4.421025464556092,1.4272419627749575
565,5.289581832817864,4.662766689607707,1.5194585448392557
566,5.289581832817864,4.852030282174811,1.563451776649746
567,5.11799347540567,4.849449415003441,1.536379018612521
568,5.11799347540567,4.894184445973847,1.545685279187817
569,5.11799347540567,5.036132140399175,1.49746192893401
570,5.11799347540567,5.091190640055057,1.5626057529610828
571,5.11799347540567,5.0326909841706815,1.60575296108291
572,5.11799347540567,4.95956641431521,1.7140439932318108
573,5.253569461509131,4.832243633860978,1.727580372250423
574,5.050205482353939,4.858052305574674,1.8468697123519462
575,4.995127737999407,4.801273227804543,1.911167512690355
576,5.096809727577004,4.8236407432897455,1.8697123519458536
577,5.175189594543066,4.841706813489331,1.9382402707275803
578,5.2112019658517985,4.740192704748795,1.9949238578680202
579,5.177307969325933,4.772023399862354,1.988155668358714
580,5.096809727577004,4.7995526496902965,2.0972927241962775
581,5.096809727577004,4.735030970406056,2.0135363790186123
582,4.704910392746686,4.677391603578803,2.0
583,4.704910392746686,4.6481417756366135,2.0363790186125215
584,4.787527009278482,4.69803854094976,2.0431472081218276
585,5.2112019658517985,4.664487267721954,2.0245346869712355
586,5.2112019658517985,4.667068134893324,2.075296108291032
587,5.6708892937338495,4.694597384721266,2.1370558375634516
588,5.577680803287717,5.20216792842395,1.7918781725888326
589,5.802228530271576,5.2322780454232625,1.8071065989847712
590,5.69419141634538,5.281314521679285,1.760575296108291
591,5.660297419819517,5.300240880935995,1.530456852791878
592,5.63275854764225,5.392291810048176,1.6472081218274113
593,5.628521798076517,5.391431520991054,1.523688663282572
594,5.550141931110454,5.393152099105301,1.6725888324873095
595,5.514129559801719,5.270991052993805,1.60321489001692
596,5.859424649408974,5.255505849965589,1.5203045685279188
597,5.859424649408974,5.210770818995183,1.6260575296108293
598,5.859424649408974,5.236579490708879,1.7292724196277494
599,5.859424649408974,5.305402615278734,1.7030456852791875
600,5.859424649408974,5.380247763248452,1.870558375634518
601,5.804346905054444,5.445629731589813,1.7005076142131976
602,5.456933440664323,5.470578114246386,1.639593908629441
603,5.456933440664323,5.250344115622848,1.60321489001692
604,5.456933440664323,5.171197522367516,1.4864636209813877
605,5.456933440664323,5.12388162422574,1.620981387478849
606,5.492945811973054,5.143668272539573,1.7335025380710656
607,5.514129559801719,5.262388162422575,1.8087986463620975
608,5.531076558064654,5.246902959394356,1.8646362098138747
609,5.535313307630386,5.246042670337232,1.8434856175972927
610,5.590391051984917,5.277873365450791,1.791032148900169
611,5.584035927636319,5.388850653819684,1.8680203045685282
612,5.594627801550652,5.388850653819684,1.800338409475465
613,5.594627801550652,5.4077770130763945,1.94585448392555
614,5.594627801550652,5.504989676531315,1.9467005076142128
615,5.628521798076517,5.471438403303509,1.8587140439932321
616,5.58827267720205,5.4542326221610455,1.8062605752961076
617,6.037368131169768,5.396593255333791,1.7318104906937393
618,6.037368131169768,5.35013764624914,1.615059221658206
619,5.71961191373978,5.369064005505852,1.536379018612521
620,5.939922891157903,5.450791465932554,1.3680203045685277
621,5.380671948481127,5.397453544390915,1.4467005076142128
622,5.34677795195526,5.353578802477632,1.481387478849408
623,5.550141931110454,5.361321403991742,1.3866328257191203
624,5.550141931110454,5.566070199587061,1.3883248730964466
625,5.550141931110454,5.545423262216106,1.287648054145516
626,5.550141931110454,5.603062629043357,1.1776649746192889
627,5.550141931110454,5.507570543702684,1.206429780033841
628,5.344659577172393,5.497247075017205,1.233502538071066
629,5.592509426767784,5.344975911906399,1.2538071065989849
630,5.454815065881456,5.29077770130764,1.3189509306260572
631,5.482353938058721,5.239160357880248,1.4373942470389167
632,5.4082108206583905,5.2116311080523054,1.4247038917089676
633,5.448459941532858,5.255505849965589,1.5067681895093061
634,5.448459941532858,5.318306951135581,1.5499153976311337
635,5.617929924162184,5.210770818995183,1.6319796954314723
636,5.6242850485107825,5.334652443220923,1.5888324873096442
637,5.63275854764225,5.308843771507227,1.6142131979695429
638,5.338304452823794,5.298520302821748,1.669204737732656
639,5.338304452823794,5.3389538885065395,1.6489001692047376
640,5.338304452823794,5.380247763248452,1.554991539763113
641,5.338304452823794,5.343255333792156,1.741962774957699
642,5.338304452823794,5.528217481073641,1.55414551607445
643,5.338304452823794,5.6305918788713,1.597292724196277
644,5.338304452823794,5.579834824501033,1.566835871404399
645,5.338304452823794,5.61166551961459,1.769881556683587
646,5.338304452823794,5.55230557467309,1.6988155668358713
647,5.338304452823794,5.443048864418445,1.9010152284263961
648,5.338304452823794,5.266689607708191,1.8443316412859554
649,5.463288565012923,5.221954576737783,1.9230118443316409
650,5.308647205863662,5.18582243633861,1.751269035532995
651,5.240859212811931,5.295939435650379,1.6311336717428082
652,5.249332711943397,5.205609084652444,1.736886632825719
653,4.884972249290345,4.693737095664144,1.948392554991539
654,4.927339744947678,4.769442532690984,1.861252115059222
655,5.075625979748339,4.779766001376464,1.9238578680203045
656,5.1031648519256025,4.988816242257398,1.9263959390862944
657,5.009956361479474,5.065381968341361,1.8011844331641287
658,5.206965216286066,4.90278733654508,1.6336717428087981
659,4.9569969919078085,4.98623537508603,1.784263959390863
660,4.923102995381943,4.9466620784583615,1.857021996615905
661,4.916747871033345,4.934618031658639,1.9010152284263961
662,4.656187772740753,4.731589814177564,2.0837563451776644
663,4.5629792822946245,4.588781830695114,1.993231810490693
664,4.5566241579460245,4.5905024088093604,1.917935702199661
665,4.3426683048765,4.587061252580867,1.8409475465313028
666,4.359615303139431,4.291982105987612,1.8747884940778343
667,4.349023429225098,4.303165863730213,1.847715736040609
668,4.319366182264967,4.331555402615278,1.845177664974619
669,4.359615303139431,4.310908465244323,1.8138747884940774
670,4.406219548362498,4.467481073640743,1.8367174280879865
671,4.361733677922298,4.365106675843084,1.849407783417936
672,4.524848536203026,4.450275292498279,1.7538071065989849
673,4.586281404906157,4.629215416379905,1.7318104906937393
674,4.620175401432022,4.670509291121817,1.763113367174281
675,4.613820277083421,4.677391603578803,1.7707275803722506
676,4.776935135364149,4.697178251892636,1.7808798646362094
677,4.779053510147016,4.864074328974535,1.8104906937394247
678,4.546032284031692,4.850309704060564,1.784263959390863
679,4.546032284031692,4.835684790089472,1.687817258883248
680,4.546032284031692,4.760839642119752,1.70896785109983
681,4.546032284031692,4.827081899518239,1.6683587140439933
682,4.546032284031692,4.78406744666208,1.4923857868020307
683,4.546032284031692,4.756538196834137,1.3324873096446703
684,4.546032284031692,4.974191328286304,1.4796954314720807
685,4.546032284031692,4.87611837577426,1.4492385786802027
686,4.546032284031692,4.891603578802478,1.4162436548223347
687,4.546032284031692,4.955264969029594,1.4458544839255496
688,4.577807905774692,5.010323468685479,1.7131979695431472
689,4.482481040545694,4.807295251204405,1.7140439932318108
690,4.478244290979961,4.630075705437028,1.6328257191201354
691,4.435876795322629,4.584480385409497,1.5109983079526228
692,4.423166546625429,4.536304198210598,1.4043993231810488
693,4.440113544888363,4.479525120440469,1.4576988155668356
694,4.59687327882049,4.629215416379905,1.4086294416243654
695,4.450705418802696,4.588781830695114,1.5160744500846022
696,4.276998686607635,4.640399174122505,1.3663282571912014
697,4.3363131805279,4.481245698554714,1.2715736040609134
698,4.279117061390502,4.498451479697179,1.287648054145516
699,4.321484557047834,4.439951823812802,1.3502538071065993
700,4.321484557047834,4.58189951823813,1.3790186125211505
701,4.321484557047834,4.685134205092911,1.4221658206429777
702,4.321484557047834,4.6894356503785275,1.2648054145516072
703,3.948650595263314,4.544046799724708,1.1895093062605748
704,3.948650595263314,4.556951135581555,0.9771573604060912
705,4.202855569207304,4.4072608396421185,1.0118443316412864
706,4.202855569207304,4.467481073640743,0.845177664974619
707,3.8406134813371198,4.397797660013765,0.9128595600676821
708,3.8406134813371198,4.491569167240193,0.9915397631133671
709,4.59687327882049,4.419304886441845,0.9627749576988154
710,4.3299580561793,4.356503785271851,0.9526226734348562
711,4.213447443121637,4.3797315898141775,1.0482233502538074
712,4.272761937041902,4.387474191328286,1.0626057529610828
713,4.474007541414228,4.364246386785959,1.0651438240270727
714,4.431640045756898,4.605987611837579,1.1768189509306257
715,4.423166546625429,4.58534067446662,1.1556683587140437
716,4.601110028386224,4.695457673778389,1.1269035532994924
717,4.588399779689024,4.699759119064005,1.1556683587140437
718,4.393509299665298,4.742773571920164,1.0532994923857868
719,4.2388679405160365,4.458017894012388,0.9187817258883251
720,4.2388679405160365,4.5010323468685485,0.9856175972927241
721,4.2388679405160365,4.629215416379905,1.0583756345177666
722,4.2388679405160365,4.817618719889882,1.0296108291032144
723,4.2388679405160365,4.650722642807985,1.1159052453468696
724,4.2388679405160365,4.747935306262905,0.9957698815566833
725,4.2388679405160365,4.778045423262217,1.0964467005076144
726,4.2388679405160365,4.720406056434962,0.9170896785109983
727,4.2388679405160365,4.763420509291121,0.7774957698815568
728,4.2388679405160365,4.54490708878183,0.7656514382402708
729,4.2388679405160365,4.475223675154853,0.7554991539763116
730,4.361733677922298,4.556951135581555,0.6844331641285955
731,4.474007541414228,4.401238816242259,0.6108291032148903
732,4.533322035334492,4.561252580867171,0.6269035532994924
733,4.349023429225098,4.554370268410187,0.5524534686971232
734,4.234631190950304,4.4072608396421185,0.4560067681895097
735,4.226157691818837,4.275636613902272,0.5761421319796951
736,4.300300809219167,4.4451135581555405,0.43401015228426365
737,4.215565817904504,4.520818995182381,0.5414551607445008
738,4.173198322247173,4.271335168616655,0.5600676818950929
739,4.120238952675508,4.212835512732278,0.3637901861252115
740,3.656314875227726,3.979697178251893,0.5228426395939088
741,3.656314875227726,3.8291465932553344,0.5566835871404399
742,3.656314875227726,3.7173090158293203,0.6057529610829104
743,3.5588696352158626,3.593427391603578,0.4094754653130286
744,3.4677795195525993,3.589986235375086,0.5380710659898478
745,3.3936364021522687,3.4987955953200274,0.5803722504230122
746,3.440240647375334,3.470406056434962,0.5084602368866329
747,3.497436766512732,3.479869236063317,0.4416243654822338
748,3.3555056560606706,3.50739848589126,0.3316412859560067
749,3.344913782146338,3.3964211975223666,0.22165820642978007
750,3.2728890395288746,3.3482450103234687,0.3637901861252115
751,3.3427954073634707,3.3697522367515482,0.11590524534686963
752,3.2665339151802746,3.4282518926359256,0.0
753,3.2347582934372747,3.246730901582932,0.07445008460236924
754,3.2580604160488074,3.2553337921541647,0.056683587140440306
755,3.347032156929205,3.2527529249827953,0.08967851099830826
756,3.347032156929205,3.165863730213351,0.2664974619289344
757,3.347032156929205,3.291465932553338,0.20558375634517745
758,3.347032156929205,3.2450103234686853,0.2521150592216581
759,3.2644155403974073,3.326737783895389,0.31049069373942473
760,3.3427954073634707,3.3611493461803175,0.47969543147208116
761,3.1373130534254132,3.42136958017894,0.49661590524534693
762,3.041986188196417,3.2802821748107363,0.5372250423011842
763,2.9678430707960866,3.164143152099104,0.7225042301184437
764,2.880989704698556,3.1245698554714387,0.7901861252115059
765,2.8725162055670905,2.992085340674466,0.7952622673434857
766,2.925475575138754,3.0084308327598066,0.7258883248730967
767,2.9339490742702212,3.1693048864418447,0.8384094754653129
768,2.917002076007287,3.122849277357192,0.7394247038917086
769,2.925475575138754,3.152959394356504,0.8468697123519457
770,2.9297123247044867,3.085856847900894,0.8020304568527918
771,2.963606321230352,3.1185478320715756,0.6962774957698814
772,2.944540948184554,3.158981417756367,0.7165820642978007
773,2.8343854594754907,3.0462835512732287,0.7614213197969546
774,2.8852264542642887,2.9301445285615983,0.7766497461928936
775,2.8640427064356233,3.117687543014453,0.787648054145516
776,2.758123967292293,3.0153131452167923,0.89424703891709
777,2.7898995890352927,2.999827942188576,0.8494077834179357
778,2.7835444646866927,3.1374741913282858,0.8502538071065988
779,2.8386222090412234,3.108224363386096,1.0025380710659895
780,2.8470957081726906,3.115966964900206,1.0346869712351947
781,2.8322670846926234,3.1245698554714387,1.0473773265651438
782,2.9042918273100886,3.0944597384721266,1.087140439932318
783,2.7051645977206293,3.2303854094975915,1.279187817258883
784,2.645850103800364,3.017033723331039,1.3502538071065993
785,2.75388721772656,2.9318651066758417,1.236040609137056
786,2.7687158412066273,3.074673090158294,1.4010152284263957
787,2.6225479811888333,3.037680660701996,1.4153976311336716
788,2.76659746642376,2.964556090846525,1.4365482233502536
789,2.8407405838240907,3.103062629043359,1.5473773265651438
790,2.7835444646866927,3.127150722642808,1.5431472081218272
791,2.7771893403380927,3.0738128011011696,1.4340101522842637
792,2.8979367029614886,3.1968341362697874,1.4196277495769878
793,2.836503834258356,3.1761871988988304,1.3790186125211505
794,2.8026098377324926,3.0944597384721266,1.3756345177664975
795,2.8534508325212906,3.0755333792154165,1.3274111675126905
796,3.6902088717535912,3.218341362697867,1.4111675126903553
797,3.6902088717535912,3.1804886441844467,1.3307952622673436
798,3.6902088717535912,3.2286648313833446,1.3688663282571913
799,3.6902088717535912,3.2080178940123893,1.5169204737732658
800,3.6902088717535912,3.2682381280110118,1.6548223350253801
801,3.6902088717535912,3.242429456297316,1.6336717428087981
802,3.6902088717535912,3.2372677219545754,1.6531302876480538
803,3.6902088717535912,3.382656572608397,1.7005076142131976
804,3.6902088717535912,3.41362697866483,1.751269035532995
805,3.6902088717535912,3.494494150034411,1.9170896785109983
806,3.6902088717535912,3.625258086717137,1.7690355329949234
807,3.6902088717535912,3.703544390915347,1.8341793570219966
808,3.421175274329534,3.7302133516861673,1.769881556683587
809,3.580053383044528,4.055402615278734,1.791032148900169
810,3.613947379570395,3.898830006882312,1.6015228426395938
811,3.484726517815532,3.906572608396422,1.6632825719120135
812,3.402109901283736,3.8996902959394344,1.7013536379018612
813,3.402109901283736,3.9186166551961463,1.70896785109983
814,3.402109901283736,3.922918100481761,1.6895093062605753
815,3.402109901283736,3.997763248451479,1.7622673434856173
816,3.402109901283736,3.9435650378527196,1.7538071065989849
817,3.402109901283736,4.031314521679285,1.9103214890016922
818,3.427530398678134,4.0923950447350315,1.7622673434856173
819,3.427530398678134,4.107880247763248,1.7994923857868015
820,3.427530398678134,3.9134549208534075,1.8071065989847712
821,3.4317671482438685,3.8799036476256017,1.8595600676818949
822,3.389399652586536,3.8351686166551957,2.0956006768189503
823,3.3682159047578706,3.6949415003441146,2.129441624365482
824,3.30678303605474,3.475567790777701,1.7335025380710656
825,3.28136253866034,3.5736407432897455,1.7216582064297796
826,3.4105834004152014,3.6295595320027534,1.6463620981387477
827,3.4614243952039994,3.7525808671713694,1.7529610829103213
828,3.3788077786722033,3.7869924294562978,1.7165820642978007
829,3.2728890395288746,3.6020302821748107,1.681049069373942
830,3.347032156929205,3.5418100481761865,1.793570219966159
831,3.347032156929205,3.624397797660013,1.7800338409475467
832,3.2834809134432072,3.675154852030282,1.65736040609137
833,3.2220480447400766,3.606331727460427,1.793570219966159
834,3.0822353090708807,3.51514108740537,1.8502538071065988
835,3.0928271829852134,3.371472814865795,1.5862944162436547
836,3.0928271829852134,3.416207845836201,1.5642978003384092
837,3.0928271829852134,3.3697522367515482,1.7140439932318108
838,3.0928271829852134,3.4394356503785257,1.7774957698815568
839,3.0928271829852134,3.400722642807983,1.666666666666666
840,3.0928271829852134,3.51514108740537,1.830795262267344
841,3.5080286404270646,3.620956641431521,1.9137055837563448
842,3.55463288565013,3.6725739848589125,1.8341793570219966
843,3.3555056560606706,3.636441844459739,2.2225042301184432
844,3.332203533449138,3.6235375086028903,1.875634517766497
845,3.289836037791807,3.511699931176876,1.6649746192893398
846,3.389399652586536,3.5547143840330353,1.291032148900169
847,3.5016735160784647,3.6854783207157613,1.296954314720812
848,3.5525145108672627,3.8016173434273917,1.2529610829103213
849,3.518620514341399,3.865278733654508,1.487309644670051
850,3.395754776935136,3.7887130075705446,1.5854483925549911
851,3.1902724229970785,3.6330006882312453,1.6311336717428082
852,3.194509172562811,3.490192704748795,1.7707275803722506
853,3.135194678642546,3.490192704748795,1.7648054145516072
854,3.135194678642546,3.470406056434962,1.7893401015228427
855,3.01444731601915,3.4729869236063315,1.805414551607445
856,3.01444731601915,3.5435306262904334,1.842639593908629
857,2.8343854594754907,3.4110461114934623,1.8020304568527914
858,2.6860992246748294,3.3800757054370276,1.906091370558375
859,2.5844172350972334,3.2845836200963525,1.7538071065989849
860,2.5844172350972334,3.248451479697179,1.830795262267344
861,2.662797102063297,3.208878183069512,1.8367174280879865
862,2.5399313646570354,3.232966276668961,1.870558375634518
863,2.592890734228699,3.2174810736407427,1.830795262267344
864,2.563233487268568,3.3000688231245707,2.058375634517766
865,2.626784730754566,3.2346868547832077,2.1514382402707275
866,2.6924543490234294,3.317274604267034,2.157360406091371
867,2.662797102063297,3.318995182381279,2.150592216582064
868,2.728466720332162,3.291465932553338,2.1649746192893398
869,2.601364233360166,3.322436338609773,2.2622673434856173
870,2.7178748464178293,3.238988300068822,2.317258883248731
871,2.7136380968520966,3.272539573296628,2.390016920473773
872,2.7623607168580273,3.352546455609085,2.467005076142132
873,2.9085285768758213,3.301789401238816,2.434010152284263
874,3.1182476803796133,3.632140399174123,2.472081218274112
875,3.1690886751684113,3.719889883000688,2.506768189509306
876,3.289836037791807,3.7319339298004124,2.4678510998307948
877,3.289836037791807,3.807639366827255,2.591370558375634
878,3.289836037791807,3.837749483826567,2.535532994923858
879,3.198745922128544,3.8850653819683423,2.609983079526226
880,3.217811295174342,3.8463523743977976,2.5998307952622666
881,2.8894632038300214,3.848933241569167,2.4678510998307948
882,3.389399652586536,3.804198210598761,2.45093062605753
883,3.2517052917002074,3.922918100481761,2.424703891708967
884,3.2517052917002074,3.9091534755677912,2.892554991539763
885,3.3046646612718726,3.934962147281487,2.887478849407783
886,3.3491505317120707,3.9556090846524423,3.021150592216582
887,3.4614243952039994,4.027873365450791,2.887478849407783
888,3.389399652586536,3.9504473503097035,2.993231810490693
889,3.402109901283736,3.965072264280799,2.988155668358714
890,3.4296487734610013,3.970233998623538,3.0126903553299487
891,3.510147015209932,4.004645560908465,3.093908629441624
892,3.5588696352158626,4.206813489332415,2.9729272419627746
893,3.491081642164132,4.2154163799036475,3.077834179357022
894,3.3618607804092706,4.064005505849966,3.044839255499153
895,3.497436766512732,4.026152787336544,3.030456852791878
896,3.3682159047578706,4.079490708878183,2.9382402707275803
897,3.391518027369403,4.03303509979353,3.044839255499153
898,3.4232936491124013,4.03819683413627,3.1497461928934003
899,3.376689403889336,4.075189263592566,3.199661590524535
900,3.347032156929205,3.9934618031658644,3.1302876480541446
901,3.2983095369232727,3.9710942876806623,2.9450084602368864
902,3.359742405626405,3.9435650378527196,2.99746192893401
903,3.3618607804092706,3.9917412250516175,2.8891708967851093
904,3.446595771723934,4.079490708878183,3.0389170896785105
905,3.4105834004152014,4.14573296627667,3.1818950930626047
906,3.4338855230267358,4.107880247763248,3.1302876480541446
907,3.4444773969410685,4.120784583620097,3.187817258883248
908,3.491081642164132,4.099277357192015,2.9357021996615904
909,3.5588696352158626,4.095836200963525,3.0321489001692044
910,3.656314875227726,4.253269098417068,3.171742808798646
911,3.669025123924926,4.297143840330351,3.2707275803722506
912,3.6330127526161933,4.263592567102547,3.142978003384094
913,3.770707113502522,4.420165175498967,3.0575296108291026
914,3.8300216074227853,4.416724019270475,3.2478849407783414
915,3.6880904969707258,4.392635925671026,3.293570219966159
916,3.6880904969707258,4.34015829318651,3.274957698815567
917,3.512265389992799,4.1594975911906396,3.293570219966159
918,3.512265389992799,4.026152787336544,3.297800338409475
919,3.512265389992799,4.026152787336544,3.1328257191201345
920,3.512265389992799,4.091534755677909,3.173434856175972
921,3.512265389992799,4.053682037164487,3.1861252115059226
922,3.586408507393128,4.150894700619407,3.3747884940778334
923,3.586408507393128,4.143152099105301,3.3536379018612514
924,3.586408507393128,4.1130419821059885,3.263113367174281
925,3.442359022158201,4.057983482450103,3.291032148900169
926,3.630894377833326,4.220578114246388,3.211505922165821
927,3.6203025039189933,4.249827942188576,3.109983079526226
928,3.4932000169469974,4.251548520302821,3.1260575296108284
929,3.56098800999873,4.004645560908465,3.164128595600676
930,3.512265389992799,4.150894700619407,3.1277495769881547
931,3.6224208787018606,4.088093599449415,2.948392554991539
932,3.5885268821759952,4.218857536132141,2.8934010152284255
933,3.6605516247934586,4.143152099105301,3.009306260575296
934,3.5821717578273953,4.2395044735030964,3.009306260575296
935,3.601237130873195,4.185306262904335,3.054145516074449
936,3.5376858873871972,4.229181004817619,2.744500846023688
937,3.5376858873871972,4.13799036476256,2.584602368866328
938,3.601237130873195,4.197350309704062,2.542301184433164
939,3.601237130873195,4.267033723331039,2.537225042301184
940,3.601237130873195,4.155196145905023,2.427241962774957
941,3.601237130873195,4.229181004817619,2.3409475465313028
942,3.601237130873195,4.285960082587749,2.641285956006768
943,3.601237130873195,4.216276668960772,2.2901861252115063
944,3.478371393466932,4.240364762560221,2.472081218274112
945,3.4741346439011993,4.05970406056435,2.3037225042301177
946,3.5461593865186627,4.077770130763936,2.403553299492385
947,3.6351311273990605,4.172401927047488,2.413705583756345
948,3.6287760030504606,4.246386785960084,2.6489001692047376
949,3.5779350082616626,4.193909153475568,2.4196277495769873
950,3.5906452569588625,4.118203716448727,2.3037225042301177
951,3.5313307630385973,4.0571231933929806,2.3722504230118444
952,3.389399652586536,4.07863041982106,2.321489001692047
953,3.442359022158201,3.9487267721954566,2.246192893401015
954,3.319493284751938,3.922918100481761,2.371404399323181
955,3.383044528237936,3.759463179628355,2.1683587140439933
956,3.79612761089692,3.8067790777701305,2.16243654822335
957,3.79612761089692,3.7973158981417754,2.2664974619289335
958,3.79612761089692,3.7938747419132834,2.4703891708967847
959,3.79612761089692,3.774088093599449,2.509306260575296
960,3.79612761089692,3.871300757054369,2.4120135363790185
961,3.79612761089692,3.91431520991053,2.5930626057529604
962,3.79612761089692,4.172401927047488,2.7580372250423
963,3.79612761089692,4.187026841018582,2.7639593908629436
964,3.79612761089692,4.214556090846525,2.8037225042301186
965,3.79612761089692,4.259291121816931,2.678510998307952
966,3.79612761089692,4.3212319339298,2.9357021996615904
967,3.79612761089692,4.278217481073639,2.7216582064297796
968,3.8173113587255854,4.230041293874741,2.8553299492385786
969,3.9338219717832486,4.2678940123881635,2.931472081218274
970,3.9910180909206465,4.445973847212663,2.8460236886632826
971,3.9910180909206465,4.385753613214039,2.4678510998307948
972,3.9910180909206465,4.373709566414316,2.26565143824027
973,4.321484557047834,4.497591190640055,2.415397631133671
974,4.321484557047834,4.532863041982106,2.5769881556683583
975,4.321484557047834,4.484686854783206,2.5313028764805408
976,4.06939795788671,4.765141087405368,2.427241962774957
977,4.1943820700758385,4.817618719889882,2.223350253807106
978,4.272761937041902,4.717825189263593,2.540609137055837
979,4.272761937041902,4.838265657260839,2.2732656514382397
980,4.128712451806973,4.918272539573296,2.124365482233502
981,4.363852052705165,4.700619408121129,1.7978003384094752
982,4.433758420539761,4.949242945629731,1.741962774957699
983,4.3299580561793,4.968169304886441,1.8375634517766493
984,4.4485870440198285,4.904507914659327,1.7157360406091362
985,4.421048171842563,5.0533379215416385,1.7690355329949234
986,4.3024191840020345,5.070543702684102,1.7461928934010151
987,4.450705418802696,4.957845836200963,1.7893401015228427
988,4.276998686607635,5.01376462491397,1.7013536379018612
989,4.1054103291954425,4.889883000688231,1.8857868020304567
990,3.9952548404863792,4.71180316586373,1.6742808798646358
991,3.9952548404863792,4.464900206469373,1.760575296108291
992,3.9952548404863792,4.464900206469373,1.5829103214890017
993,3.8363767317713853,4.490708878183069,1.6539763113367174
994,3.6859721221878585,4.371988988300069,1.8807106598984769
995,3.707155870016524,4.279077770130764,1.9526226734348562
996,3.5652247595644626,4.333275980729525,1.9686971235194584
997,3.5652247595644626,4.364246386785959,1.9644670050761421
998,3.440240647375334,4.251548520302821,2.1345177664974617
999,3.694445621319324,4.064865794907089,2.4915397631133667
1000,3.544041011735797,4.194769442532692,2.539763113367174
1001,3.5779350082616626,4.043358568479009,2.5380710659898478
1002,3.484726517815532,4.156056434962148,2.670896785109983
1003,3.4804897682497993,3.977976600137646,2.737732656514382
1004,3.4614243952039994,3.989160357880248,2.8604060913705576
1005,3.624539253484728,3.9900206469373707,2.7267343485617594
1006,3.6351311273990605,4.180144528561597,2.8341793570219966
1007,3.605473880438928,4.187026841018582,2.6556683587140437
1008,3.5376858873871972,4.158637302133517,2.817258883248731
1009,3.54827776130153,4.152615278733654,2.7055837563451774
1010,3.6033555056560624,4.190467997247076,2.807106598984771
1011,3.624539253484728,4.396937370956643,2.8739424703891707
1012,3.624539253484728,4.40984170681349,3.028764805414551
1013,3.7346947421937893,4.451135581555404,3.0761421319796947
1014,3.5461593865186627,4.471782518926359,3.296108291032149
1015,3.4232936491124013,4.240364762560221,3.2411167512690353
1016,3.518620514341399,4.115622849277358,3.4847715736040596
1017,3.5334491378214645,4.268754301445286,3.532994923857868
1018,3.4953183917298647,4.287680660701996,3.55668358714044
1019,3.5461593865186627,4.1835856847900885,3.6091370558375635
1020,3.116129305596748,4.306607019958706,3.7783417935702204
1021,3.3999915265008687,3.920337233310393,3.5761421319796955
1022,3.4932000169469974,4.17842395044735,4.21912013536379
1023,3.4953183917298647,4.174122505161735,4.382402707275804
1024,3.427530398678134,4.206813489332415,4.439932318104907
1025,3.3300851586662708,4.134549208534068,4.352791878172588
1026,3.4232936491124013,4.148313833448039,4.248730964467004
1027,3.389399652586536,4.179284239504472,4.280033840947546
1028,3.7241028682794566,4.055402615278734,4.3510998307952615
1029,3.7241028682794566,4.093255333792154,4.359560067681894
1030,3.7241028682794566,3.898830006882312,4.233502538071066
1031,3.7241028682794566,3.8386097728836894,4.441624365482232
1032,3.7241028682794566,3.9074328974535444,4.550761421319796
1033,3.7241028682794566,3.781830695113559,4.607445008460236
